2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:96 | 日志系统初始化完成 | name=llm_batch_analyzer | 控制台级别=DEBUG | 文件路径=logs\llm_batch_analyzer.log
2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:121 | [流水线初始化] OpenAIClient 初始化成功
2025-12-02 16:24:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1454，累计 tokens=201691，本次费用=$0.007270，累计费用=$1.008455
2025-12-02 16:24:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1489，累计 tokens=203180，本次费用=$0.007445，累计费用=$1.015900
2025-12-02 16:24:29 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1550，累计 tokens=204730，本次费用=$0.007750，累计费用=$1.023650
2025-12-02 16:24:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1546，累计 tokens=206276，本次费用=$0.007730，累计费用=$1.031380
2025-12-02 16:24:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1429，累计 tokens=207705，本次费用=$0.007145，累计费用=$1.038525
2025-12-02 16:24:46 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1549，累计 tokens=209254，本次费用=$0.007745，累计费用=$1.046270
2025-12-02 16:24:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1362，累计 tokens=210616，本次费用=$0.006810，累计费用=$1.053080
2025-12-02 16:24:54 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:24:54 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 7 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_007.csv
2025-12-02 16:24:54 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 008: 140~159 ==========
2025-12-02 16:25:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1452，累计 tokens=212068，本次费用=$0.007260，累计费用=$1.060340
2025-12-02 16:25:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1463，累计 tokens=213531，本次费用=$0.007315，累计费用=$1.067655
2025-12-02 16:25:10 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1538，累计 tokens=215069，本次费用=$0.007690，累计费用=$1.075345
2025-12-02 16:25:17 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1517，累计 tokens=216586，本次费用=$0.007585，累计费用=$1.082930
2025-12-02 16:25:23 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1549，累计 tokens=218135，本次费用=$0.007745，累计费用=$1.090675
2025-12-02 16:25:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1447，累计 tokens=219582，本次费用=$0.007235，累计费用=$1.097910
2025-12-02 16:25:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1412，累计 tokens=220994，本次费用=$0.007060，累计费用=$1.104970
2025-12-02 16:25:43 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1485，累计 tokens=222479，本次费用=$0.007425，累计费用=$1.112395
2025-12-02 16:25:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1513，累计 tokens=223992，本次费用=$0.007565，累计费用=$1.119960
2025-12-02 16:25:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1584，累计 tokens=225576，本次费用=$0.007920，累计费用=$1.127880
2025-12-02 16:26:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1541，累计 tokens=227117，本次费用=$0.007705，累计费用=$1.135585
2025-12-02 16:26:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1450，累计 tokens=228567，本次费用=$0.007250，累计费用=$1.142835
2025-12-02 16:26:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1393，累计 tokens=229960，本次费用=$0.006965，累计费用=$1.149800
2025-12-02 16:26:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1478，累计 tokens=231438，本次费用=$0.007390，累计费用=$1.157190
2025-12-02 16:26:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1436，累计 tokens=232874，本次费用=$0.007180，累计费用=$1.164370
2025-12-02 16:26:23 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1477，累计 tokens=234351，本次费用=$0.007385，累计费用=$1.171755
2025-12-02 16:26:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=235861，本次费用=$0.007550，累计费用=$1.179305
2025-12-02 16:26:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1497，累计 tokens=237358，本次费用=$0.007485，累计费用=$1.186790
2025-12-02 16:26:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1455，累计 tokens=238813，本次费用=$0.007275，累计费用=$1.194065
2025-12-02 16:26:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1753，累计 tokens=240566，本次费用=$0.008765，累计费用=$1.202830
2025-12-02 16:26:45 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:26:45 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 8 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_008.csv
2025-12-02 16:26:45 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 009: 160~179 ==========
2025-12-02 16:26:51 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1464，累计 tokens=242030，本次费用=$0.007320，累计费用=$1.210150
2025-12-02 16:26:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1436，累计 tokens=243466，本次费用=$0.007180，累计费用=$1.217330
2025-12-02 16:26:59 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1478，累计 tokens=244944，本次费用=$0.007390，累计费用=$1.224720
2025-12-02 16:27:05 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1707，累计 tokens=246651，本次费用=$0.008535，累计费用=$1.233255
2025-12-02 16:27:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1473，累计 tokens=248124，本次费用=$0.007365，累计费用=$1.240620
2025-12-02 16:27:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1618，累计 tokens=249742，本次费用=$0.008090，累计费用=$1.248710
2025-12-02 16:27:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=251252，本次费用=$0.007550，累计费用=$1.256260
2025-12-02 16:27:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=252748，本次费用=$0.007480，累计费用=$1.263740
2025-12-02 16:27:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1404，累计 tokens=254152，本次费用=$0.007020，累计费用=$1.270760
2025-12-02 16:27:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1485，累计 tokens=255637，本次费用=$0.007425，累计费用=$1.278185
2025-12-02 16:27:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1524，累计 tokens=257161，本次费用=$0.007620，累计费用=$1.285805
2025-12-02 16:27:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1523，累计 tokens=258684，本次费用=$0.007615，累计费用=$1.293420
2025-12-02 16:27:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1498，累计 tokens=260182，本次费用=$0.007490，累计费用=$1.300910
2025-12-02 16:27:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1614，累计 tokens=261796，本次费用=$0.008070，累计费用=$1.308980
2025-12-02 16:27:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1561，累计 tokens=263357，本次费用=$0.007805，累计费用=$1.316785
2025-12-02 16:28:02 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1445，累计 tokens=264802，本次费用=$0.007225，累计费用=$1.324010
2025-12-02 16:28:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1485，累计 tokens=266287，本次费用=$0.007425，累计费用=$1.331435
2025-12-02 16:28:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1437，累计 tokens=267724，本次费用=$0.007185，累计费用=$1.338620
2025-12-02 16:28:17 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1370，累计 tokens=269094，本次费用=$0.006850，累计费用=$1.345470
2025-12-02 16:28:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1678，累计 tokens=270772，本次费用=$0.008390，累计费用=$1.353860
2025-12-02 16:28:22 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:28:22 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 9 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_009.csv
2025-12-02 16:28:22 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 010: 180~199 ==========
2025-12-02 16:28:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1481，累计 tokens=272253，本次费用=$0.007405，累计费用=$1.361265
2025-12-02 16:28:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=273749，本次费用=$0.007480，累计费用=$1.368745
2025-12-02 16:28:41 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1471，累计 tokens=275220，本次费用=$0.007355，累计费用=$1.376100
2025-12-02 16:28:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1474，累计 tokens=276694，本次费用=$0.007370，累计费用=$1.383470
2025-12-02 16:28:51 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1399，累计 tokens=278093，本次费用=$0.006995，累计费用=$1.390465
2025-12-02 16:28:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1471，累计 tokens=279564，本次费用=$0.007355，累计费用=$1.397820
2025-12-02 16:29:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1643，累计 tokens=281207，本次费用=$0.008215，累计费用=$1.406035
2025-12-02 16:29:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1469，累计 tokens=282676，本次费用=$0.007345，累计费用=$1.413380
2025-12-02 16:29:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1436，累计 tokens=284112，本次费用=$0.007180，累计费用=$1.420560
2025-12-02 16:29:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1446，累计 tokens=285558，本次费用=$0.007230，累计费用=$1.427790
2025-12-02 16:29:29 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1483，累计 tokens=287041，本次费用=$0.007415，累计费用=$1.435205
2025-12-02 16:29:34 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1631，累计 tokens=288672，本次费用=$0.008155，累计费用=$1.443360
2025-12-02 16:29:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1578，累计 tokens=290250，本次费用=$0.007890，累计费用=$1.451250
2025-12-02 16:29:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1466，累计 tokens=291716，本次费用=$0.007330，累计费用=$1.458580
2025-12-02 16:29:49 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1687，累计 tokens=293403，本次费用=$0.008435，累计费用=$1.467015
2025-12-02 16:29:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1570，累计 tokens=294973，本次费用=$0.007850，累计费用=$1.474865
2025-12-02 16:30:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1571，累计 tokens=296544，本次费用=$0.007855，累计费用=$1.482720
2025-12-02 16:30:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1477，累计 tokens=298021，本次费用=$0.007385，累计费用=$1.490105
2025-12-02 16:30:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1492，累计 tokens=299513，本次费用=$0.007460，累计费用=$1.497565
2025-12-02 16:30:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1333，累计 tokens=300846，本次费用=$0.006665，累计费用=$1.504230
2025-12-02 16:30:27 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:30:27 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 10 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_010.csv
2025-12-02 16:30:27 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 011: 200~219 ==========
2025-12-02 16:30:34 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1454，累计 tokens=302300，本次费用=$0.007270，累计费用=$1.511500
2025-12-02 16:30:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1494，累计 tokens=303794，本次费用=$0.007470，累计费用=$1.518970
2025-12-02 16:30:43 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1476，累计 tokens=305270，本次费用=$0.007380，累计费用=$1.526350
2025-12-02 16:30:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1324，累计 tokens=306594，本次费用=$0.006620，累计费用=$1.532970
2025-12-02 16:31:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1423，累计 tokens=308017，本次费用=$0.007115，累计费用=$1.540085
2025-12-02 16:31:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1540，累计 tokens=309557，本次费用=$0.007700，累计费用=$1.547785
2025-12-02 16:31:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1599，累计 tokens=311156，本次费用=$0.007995，累计费用=$1.555780
2025-12-02 16:31:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1497，累计 tokens=312653，本次费用=$0.007485，累计费用=$1.563265
2025-12-02 16:31:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=314163，本次费用=$0.007550，累计费用=$1.570815
2025-12-02 16:31:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1451，累计 tokens=315614，本次费用=$0.007255，累计费用=$1.578070
2025-12-02 16:31:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1422，累计 tokens=317036，本次费用=$0.007110，累计费用=$1.585180
2025-12-02 16:31:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1461，累计 tokens=318497，本次费用=$0.007305，累计费用=$1.592485
2025-12-02 16:32:02 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1473，累计 tokens=319970，本次费用=$0.007365，累计费用=$1.599850
2025-12-02 16:32:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1561，累计 tokens=321531，本次费用=$0.007805，累计费用=$1.607655
2025-12-02 16:32:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1696，累计 tokens=323227，本次费用=$0.008480，累计费用=$1.616135
2025-12-02 16:32:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1623，累计 tokens=324850，本次费用=$0.008115，累计费用=$1.624250
2025-12-02 16:32:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1527，累计 tokens=326377，本次费用=$0.007635，累计费用=$1.631885
2025-12-02 16:32:38 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1616，累计 tokens=327993，本次费用=$0.008080，累计费用=$1.639965
2025-12-02 16:32:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1533，累计 tokens=329526，本次费用=$0.007665，累计费用=$1.647630
2025-12-02 16:32:50 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1482，累计 tokens=331008，本次费用=$0.007410，累计费用=$1.655040
2025-12-02 16:32:50 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 16:32:50 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 11 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_011.csv
2025-12-02 16:32:50 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 012: 220~239 ==========
2025-12-02 16:32:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1496，累计 tokens=332504，本次费用=$0.007480，累计费用=$1.662520
2025-12-02 16:33:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1460，累计 tokens=333964，本次费用=$0.007300，累计费用=$1.669820
2025-12-02 16:33:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1645，累计 tokens=335609，本次费用=$0.008225，累计费用=$1.678045
2025-12-02 16:33:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1550，累计 tokens=337159，本次费用=$0.007750，累计费用=$1.685795
2025-12-02 16:33:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1520，累计 tokens=338679，本次费用=$0.007600，累计费用=$1.693395
2025-12-02 16:33:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1461，累计 tokens=340140，本次费用=$0.007305，累计费用=$1.700700
2025-12-02 16:33:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1665，累计 tokens=341805，本次费用=$0.008325，累计费用=$1.709025
2025-12-02 16:33:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1543，累计 tokens=343348，本次费用=$0.007715，累计费用=$1.716740
2025-12-02 16:33:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1562，累计 tokens=344910，本次费用=$0.007810，累计费用=$1.724550
2025-12-02 16:33:53 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1532，累计 tokens=346442，本次费用=$0.007660，累计费用=$1.732210
2025-12-02 16:33:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1579，累计 tokens=348021，本次费用=$0.007895，累计费用=$1.740105
2025-12-02 16:34:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1505，累计 tokens=349526，本次费用=$0.007525，累计费用=$1.747630
2025-12-02 16:34:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1551，累计 tokens=351077，本次费用=$0.007755，累计费用=$1.755385
2025-12-02 16:34:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1487，累计 tokens=352564，本次费用=$0.007435，累计费用=$1.762820
2025-12-02 16:34:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1506，累计 tokens=354070，本次费用=$0.007530，累计费用=$1.770350
2025-12-02 16:34:26 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1542，累计 tokens=355612，本次费用=$0.007710，累计费用=$1.778060
